COLLOCATES	WORDS	SPAN	CORPUS	SENTENCE_NUM	MATCHED_SENTENCE
airmatanya	bahagia	'-4	corp_iWeb2012_1M	stn._96987	<colloc span=-4>airmatanya</colloc> masih mengalir rasa <node>bahagia</node> ini sulit untuk dijelaskan
hati	bahagia	'-4	corp_iWeb2012_1M	stn._102710	<colloc span=-4>hati</colloc> dan raga terselimuti <node>bahagia</node> memompa harapan yang keluar
adalah	bahagia	'-4	corp_iWeb2012_1M	stn._117935	<colloc span=-4>adalah</colloc> untuk mendapatkan perasaan <node>bahagia</node> dan tenang NA NA
anak-anak	bahagia	'-4	corp_iWeb2012_1M	stn._120244	<colloc span=-4>anak-anak</colloc> kampung hidup dalam <node>bahagia</node> NA NA NA NA
bahawa	bahagia	'-4	corp_iWeb2012_1M	stn._128537	<colloc span=-4>bahawa</colloc> emosi dan perasaan <node>bahagia</node> manusia adalah bersifat fana
tenang	bahagia	'-4	corp_iWeb2012_1M	stn._139036	<colloc span=-4>tenang</colloc> damai sabar dan <node>bahagia</node> NA NA NA NA
masih	bahagia	'-4	corp_iWeb2012_1M	stn._149181	<colloc span=-4>masih</colloc> sulit mempercayai rasa <node>bahagia</node> dan bangga itu bisa
masa	bahagia	'-4	corp_iWeb2012_1M	stn._154579	<colloc span=-4>masa</colloc> depan yang penuh <node>bahagia</node> itu akan terwujud NA
menyenangkanketika	bahagia	'-4	corp_iWeb2012_1M	stn._154982	<colloc span=-4>menyenangkanketika</colloc> bersama pacar rasa <node>bahagia</node> saling senyum dan dunia
bebas	bahagia	'-4	corp_iWeb2012_1M	stn._170554	<colloc span=-4>bebas</colloc> dari rasa takut <node>bahagia</node> tenang batin dan lain
tetap	bahagia	'-4	corp_iWeb2012_1M	stn._173174	<colloc span=-4>tetap</colloc> mampu memunculkan rasa <node>bahagia</node> saat didera berbagai masalah
bahagia	bahagia	'-4	corp_iWeb2012_1M	stn._184631	<colloc span=-4>bahagia</colloc> yang berbeda menjadikan <node>bahagia</node> juga berbeda NA NA
berubah	bahagia	'-4	corp_iWeb2012_1M	stn._192183	<colloc span=-4>berubah</colloc> jadi haru dan <node>bahagia</node> NA NA NA NA
namun	bahagia	'-4	corp_iWeb2012_1M	stn._192504	<colloc span=-4>namun</colloc> nyaman dan penuh <node>bahagia</node> NA NA NA NA
akan	bahagia	'-4	corp_iWeb2012_1M	stn._192866	<colloc span=-4>akan</colloc> terus tenggelam dalam <node>bahagia</node> yang singkat tapi derita
juga	bahagia	'-4	corp_iWeb2012_1M	stn._202801	<colloc span=-4>juga</colloc> persoalan menerjah mengapa <node>bahagia</node> cuma seketika NA NA
dalam	bahagia	'-4	corp_iWeb2012_1M	stn._205897	<colloc span=-4>dalam</colloc> derita pasti ada <node>bahagia</node> NA NA NA NA
miskin	bahagia	'-4	corp_iWeb2012_1M	stn._205924	<colloc span=-4>miskin</colloc> ada kaya ada <node>bahagia</node> dan ada pula yang
dan	bahagia	'-4	corp_iWeb2012_1M	stn._228213	<colloc span=-4>dan</colloc> perjalanan dari rasa <node>bahagia</node> satu ke rasa bahagia
bahagia	bahagia	'-4	corp_iWeb2012_1M	stn._228213	<colloc span=-4>bahagia</colloc> satu ke rasa <node>bahagia</node> lain NA NA NA
4	bahagia	'-4	corp_iWeb2012_1M	stn._229110	<colloc span=-4>4</colloc> ia membawa bagimu <node>bahagia</node> sorga yang penuh supaya
mereka	bahagia	'-4	corp_iWeb2012_1M	stn._269341	<colloc span=-4>mereka</colloc> berbagi kasih dan <node>bahagia</node> dengan anak-anak penyandang cacat
berlinang	bahagia	'-4	corp_iWeb2012_1M	stn._279331	<colloc span=-4>berlinang</colloc> kali ini tetesan <node>bahagia</node> NA NA NA NA
yakini	bahagia	'-4	corp_iWeb2012_1M	stn._282442	<colloc span=-4>yakini</colloc> dia mampu memberiku <node>bahagia</node> selamanya NA NA NA
ingin	bahagia	'-4	corp_iWeb2012_1M	stn._284419	<colloc span=-4>ingin</colloc> melihat dia dikarunia <node>bahagia</node> NA NA NA NA
ini	bahagia	'-4	corp_iWeb2012_1M	stn._293263	<colloc span=-4>ini</colloc> menimbulkan suatu rasa <node>bahagia</node> yang tiada terbanding dan
yang	bahagia	'-4	corp_iWeb2012_1M	stn._293263	<colloc span=-4>yang</colloc> tiada terbanding dan <node>bahagia</node> yang abadi sukha tan
pemahaman	bahagia	'-4	corp_iWeb2012_1M	stn._309674	<colloc span=-4>pemahaman</colloc> bab penderitaan mengundang <node>bahagia</node> NA NA NA NA
harmonis	bahagia	'-4	corp_iWeb2012_1M	stn._324395	<colloc span=-4>harmonis</colloc> penuh diliputi rasa <node>bahagia</node> yang sejati NA NA
rasa	bahagia	'-4	corp_iWeb2012_1M	stn._328136	<colloc span=-4>rasa</colloc> damai tempat bergantung <node>bahagia</node> dan ketenteraman hidup NA
makan	bahagia	'-4	corp_iWeb2012_1M	stn._332823	<colloc span=-4>makan</colloc> bersama saling melepas <node>bahagia</node> canda dan tawa dll
dari	bahagia	'-4	corp_iWeb2012_1M	stn._335427	<colloc span=-4>dari</colloc> kata jodoh adalah <node>bahagia</node> sehingga tujuan dari setiap
sendiri	bahagia	'-4	corp_iWeb2012_1M	stn._337948	<colloc span=-4>sendiri</colloc> keliru adakah saya <node>bahagia</node> atau sebenarnya derita dalam
atau	bahagia	'-4	corp_iWeb2012_1M	stn._337948	<colloc span=-4>atau</colloc> sebenarnya derita dalam <node>bahagia</node> NA NA NA NA
biarlah	bahagia	'-4	corp_iWeb2012_1M	stn._341478	<colloc span=-4>biarlah</colloc> aku berusaha membawa <node>bahagia</node> dalam hidup kau nysa
mencapai	bahagia	'-4	corp_iWeb2012_1M	stn._365283	<colloc span=-4>mencapai</colloc> tingkat sukses atau <node>bahagia</node> ataupun berhasil NA NA
sebuah	bahagia	'-4	corp_iWeb2012_1M	stn._372612	<colloc span=-4>sebuah</colloc> keluarga dapat mencapai <node>bahagia</node> harmonis dan langgeng NA
rahadatul	bahagia	'-4	corp_iWeb2012_1M	stn._379884	<colloc span=-4>rahadatul</colloc> aisy mengundang rasa <node>bahagia</node> di hati NA NA
sedang	bahagia	'-4	corp_iWeb2012_1M	stn._392191	<colloc span=-4>sedang</colloc> kita hayati seperti <node>bahagia</node> sedih atau cemas NA
yang	bahagia	'-4	corp_iWeb2012_1M	stn._398400	<colloc span=-4>yang</colloc> mendalam menuju esensi <node>bahagia</node> yang sesungguhnya NA NA
mampukah	bahagia	'-4	corp_iWeb2012_1M	stn._399472	<colloc span=-4>mampukah</colloc> maisara terus membawa <node>bahagia</node> di jiwanya NA NA
digunakan	bahagia	'-4	corp_iWeb2012_1M	stn._417333	<colloc span=-4>digunakan</colloc> untuk mendapatkan rasa <node>bahagia</node> tidak datang dengan sendirinya
perbuatan	bahagia	'-4	corp_iWeb2012_1M	stn._429238	<colloc span=-4>perbuatan</colloc> yang sia-sia namun <node>bahagia</node> di sini adalah dengan
manusia	bahagia	'-4	corp_iWeb2012_1M	stn._469206	<colloc span=-4>manusia</colloc> itu adalah penentu <node>bahagia</node> atau tidak bahagia NA
penentu	bahagia	'-4	corp_iWeb2012_1M	stn._469206	<colloc span=-4>penentu</colloc> bahagia atau tidak <node>bahagia</node> NA NA NA NA
rasa	bahagia	'-4	corp_iWeb2012_1M	stn._490729	<colloc span=-4>rasa</colloc> senang sedih kecewa <node>bahagia</node> cemas dn sebagainya NA
menyanyikan	bahagia	'-4	corp_iWeb2012_1M	stn._497251	<colloc span=-4>menyanyikan</colloc> lagu cinta penuh <node>bahagia</node> NA NA NA NA
yang	bahagia	'-4	corp_iWeb2012_1M	stn._548775	<colloc span=-4>yang</colloc> nantinya memunculkan perasaan <node>bahagia</node> dan tidak stres NA
dialah	bahagia	'-4	corp_iWeb2012_1M	stn._562253	<colloc span=-4>dialah</colloc> juga yang menghamparkan <node>bahagia</node> NA NA NA NA
rasa	bahagia	'-4	corp_iWeb2012_1M	stn._570599	<colloc span=-4>rasa</colloc> suka cita dan <node>bahagia</node> atas kelahiran seorang anak
akan	bahagia	'-4	corp_iWeb2012_1M	stn._570728	<colloc span=-4>akan</colloc> hidup dalam keadaan <node>bahagia</node> atau tidak NA NA
kecewa	bahagia	'-4	corp_iWeb2012_1M	stn._579965	<colloc span=-4>kecewa</colloc> marah benci cinta <node>bahagia</node> dan sebagainya NA NA
percaya	bahagia	'-4	corp_iWeb2012_1M	stn._596818	<colloc span=-4>percaya</colloc> dan menghayati arti <node>bahagia</node> NA NA NA NA
berbagai	bahagia	'-4	corp_iWeb2012_1M	stn._612564	<colloc span=-4>berbagai</colloc> perasaan gembira dan <node>bahagia</node> menyelimuti dirinya NA NA
adalah	bahagia	'-4	corp_iWeb2012_1M	stn._612954	<colloc span=-4>adalah</colloc> jalan terbaik menuju <node>bahagia</node> NA NA NA NA
dua	bahagia	'-4	corp_iWeb2012_1M	stn._613607	<colloc span=-4>dua</colloc> baru menjamin tercapainya <node>bahagia</node> NA NA NA NA
meningkat	bahagia	'-4	corp_iWeb2012_1M	stn._616730	<colloc span=-4>meningkat</colloc> dan perasaan senang <node>bahagia</node> dan cinta juga meningkat
tujuan	bahagia	'-4	corp_iWeb2012_1M	stn._618804	<colloc span=-4>tujuan</colloc> baik dalam keadan <node>bahagia</node> maupun menderita persatuan harus
bahwa	bahagia	'-4	corp_iWeb2012_1M	stn._619866	<colloc span=-4>bahwa</colloc> anda tetap dikaruniai <node>bahagia</node> bila berpesan kepada ibu
sana	bahagia	'-4	corp_iWeb2012_1M	stn._626313	<colloc span=-4>sana</colloc> nanti sama ada <node>bahagia</node> atau derita NA NA
malam	bahagia	'-4	corp_iWeb2012_1M	stn._633591	<colloc span=-4>malam</colloc> selalu terbayang-bayang mengharap <node>bahagia</node> kan datang menjelang NA
masih	bahagia	'-4	corp_iWeb2012_1M	stn._635526	<colloc span=-4>masih</colloc> jauh dari kondisi <node>bahagia</node> bahkan untuk tersenyum saja
peluang	bahagia	'-4	corp_iWeb2012_1M	stn._644003	<colloc span=-4>peluang</colloc> mendapat rahmat dan <node>bahagia</node> dunia akhirat NA NA
orang	bahagia	'-4	corp_iWeb2012_1M	stn._655791	<colloc span=-4>orang</colloc> dapat menyembunyikan rasa <node>bahagia</node> dan sedihnya NA NA
apa	bahagia	'-4	corp_iWeb2012_1M	stn._665483	<colloc span=-4>apa</colloc> saja demi mengecapi <node>bahagia</node> yang selama ini dirasakan
muslimah	bahagia	'-4	corp_iWeb2012_1M	stn._668453	<colloc span=-4>muslimah</colloc> tentu kita menginginkan <node>bahagia</node> didunia dan selamat diakhirat
musik	bahagia	'-4	corp_iWeb2012_1M	stn._678246	<colloc span=-4>musik</colloc> yang melahirkan rasa <node>bahagia</node> tetapi juga kudus ada
dengan	bahagia	'-4	corp_iWeb2012_1M	stn._689534	<colloc span=-4>dengan</colloc> ketidakmampuan menciptakan rasa <node>bahagia</node> di dalam NA NA
tidak	bahagia	'-4	corp_iWeb2012_1M	stn._692034	<colloc span=-4>tidak</colloc> dapat menggambarkan rasa <node>bahagia</node> yang bercampur haru saat
mengejar	bahagia	'-4	corp_iWeb2012_1M	stn._727341	<colloc span=-4>mengejar</colloc> pikiran dan perasaan <node>bahagia</node> NA NA NA NA
mereka	bahagia	'-4	corp_iWeb2012_1M	stn._742359	<colloc span=-4>mereka</colloc> berharap mudah-mudahan memperoleh <node>bahagia</node> dan damai NA NA
pasti	bahagia	'-4	corp_iWeb2012_1M	stn._743778	<colloc span=-4>pasti</colloc> pernah mengalami rasa <node>bahagia</node> senang gembira dan lain
penuh	bahagia	'-4	corp_iWeb2012_1M	stn._752525	<colloc span=-4>penuh</colloc> keharuan dan perasaan <node>bahagia</node> NA NA NA NA
nya	bahagia	'-4	corp_iWeb2012_1M	stn._765976	<colloc span=-4>nya</colloc> pada ku dan <node>bahagia</node> mu letak nya pada
pada	bahagia	'-4	corp_iWeb2012_1M	stn._765976	<colloc span=-4>pada</colloc> mu aku mengandung <node>bahagia</node> dan engkau mengadung bahagia
bahagia	bahagia	'-4	corp_iWeb2012_1M	stn._765976	<colloc span=-4>bahagia</colloc> dan engkau mengadung <node>bahagia</node> untuk merasakan dan mendapatkan
merasakan	bahagia	'-4	corp_iWeb2012_1M	stn._765976	<colloc span=-4>merasakan</colloc> dan mendapatkan itu <node>bahagia</node> tentu engkau harus melahirkan
pada	bahagia	'-4	corp_iWeb2012_1M	stn._776233	<colloc span=-4>pada</colloc> perasaan sejahtera dan <node>bahagia</node> NA NA NA NA
hidup	bahagia	'-4	corp_iWeb2012_1M	stn._779892	<colloc span=-4>hidup</colloc> itu penyebab hilangnya <node>bahagia</node> maka kita sudah termasuk
kapan	bahagia	'-4	corp_iWeb2012_1M	stn._790758	<colloc span=-4>kapan</colloc> waktunya untuk merasakan <node>bahagia</node> NA NA NA NA
susah	bahagia	'-4	corp_iWeb2012_1M	stn._804836	<colloc span=-4>susah</colloc> ataupun senang dalam <node>bahagia</node> ataupaun penderitaan NA NA
tersenyum	bahagia	'-4	corp_iWeb2012_1M	stn._810336	<colloc span=-4>tersenyum</colloc> tipis ia merasakan <node>bahagia</node> dalam hatinya karena telah
itu	bahagia	'-4	corp_iWeb2012_1M	stn._815106	<colloc span=-4>itu</colloc> bukanlah bahaya tetapi <node>bahagia</node> NA NA NA NA
pendoman	bahagia	'-4	corp_iWeb2012_1M	stn._821068	<colloc span=-4>pendoman</colloc> hidup dalam menuju <node>bahagia</node> yang disebut triwarga yaitu
manusia	bahagia	'-4	corp_iWeb2012_1M	stn._822948	<colloc span=-4>manusia</colloc> hidup pasti ingin <node>bahagia</node> namun bahagia bukanlah sebuah
pasti	bahagia	'-4	corp_iWeb2012_1M	stn._822948	<colloc span=-4>pasti</colloc> ingin bahagia namun <node>bahagia</node> bukanlah sebuah barang dagangan
cah	bahagia	'-4	corp_iWeb2012_1M	stn._826017	<colloc span=-4>cah</colloc> ya salib memberikan <node>bahagia</node> yang penuh NA NA
hampir	bahagia	'-4	corp_iWeb2012_1M	stn._830939	<colloc span=-4>hampir</colloc> bersamaan diliputi rasa <node>bahagia</node> sehubungan dengan kelahiran bayi-bayi
serta	bahagia	'-4	corp_iWeb2012_1M	stn._843259	<colloc span=-4>serta</colloc> meyakini bahwa puncak <node>bahagia</node> ternyata adalah berbagi bahagia
bahagia	bahagia	'-4	corp_iWeb2012_1M	stn._843259	<colloc span=-4>bahagia</colloc> ternyata adalah berbagi <node>bahagia</node> dengan orang yang ditakdirkan
kukejar	bahagia	'-4	corp_iWeb2012_1M	stn._845664	<colloc span=-4>kukejar</colloc> cahaya kukejar cahaya <node>bahagia</node> NA NA NA NA
lin	bahagia	'-4	corp_iWeb2012_1M	stn._852765	<colloc span=-4>lin</colloc> juga tidak diberikan <node>bahagia</node> harta pusaka yang ditinggalkan
aku	bahagia	'-4	corp_iWeb2012_1M	stn._869108	<colloc span=-4>aku</colloc> malah tersenyum penuh <node>bahagia</node> karena akhirnya bagian yang
perasaan	bahagia	'-4	corp_iWeb2012_1M	stn._902847	<colloc span=-4>perasaan</colloc> senang tenang dan <node>bahagia</node> NA NA NA NA
dengan	bahagia	'-4	corp_iWeb2012_1M	stn._903986	<colloc span=-4>dengan</colloc> rasa riang dan <node>bahagia</node> NA NA NA NA
sang	bahagia	'-4	corp_iWeb2012_1M	stn._906644	<colloc span=-4>sang</colloc> imam dalam keadaan <node>bahagia</node> dan plong melakukan shalat
2011	bahagia	'-4	corp_iWeb2012_1M	stn._907754	<colloc span=-4>2011</colloc> ini saya merasakan <node>bahagia</node> sebagai anak perantau yaitu
tujuan	bahagia	'-4	corp_iWeb2012_1M	stn._909311	<colloc span=-4>tujuan</colloc> tugas hidup mencari <node>bahagia</node> menutut allah NA NA
ceria	bahagia	'-4	corp_iWeb2012_1M	stn._911081	<colloc span=-4>ceria</colloc> untuk menunjukkan rasa <node>bahagia</node> ketika diberikan mainan atau
kehidupan	bahagia	'-4	corp_iWeb2012_1M	stn._915345	<colloc span=-4>kehidupan</colloc> tujuan akhir adalah <node>bahagia</node> dunia dan di akhirat
psikologisnya	bahagia	'-4	corp_iWeb2012_1M	stn._952353	<colloc span=-4>psikologisnya</colloc> seperti perasaan senang <node>bahagia</node> atau pun sedih NA
perasaan	bahagia	'-4	corp_iWeb2012_1M	stn._952924	<colloc span=-4>perasaan</colloc> tenang nyaman dan <node>bahagia</node> ini tak akan berlangsung
muncul	bahagia	'-4	corp_iWeb2012_1M	stn._973873	<colloc span=-4>muncul</colloc> perasaan positip seperti <node>bahagia</node> rasa senang puas merasa
kecewa	bahagia	'-4	corp_iWeb2012_1M	stn._983791	<colloc span=-4>kecewa</colloc> marah jengkel atau <node>bahagia</node> merupakan hasil kerja pikiran
dan	bahagia	'-3	corp_iMxd2012_1M	stn._33882	penting <colloc span=-3>dan</colloc> itu kunci <node>bahagia</node> yang aku cari NA
bagi	bahagia	'-3	corp_iMxd2012_1M	stn._34018	baik <colloc span=-3>bagi</colloc> dirinya semisal <node>bahagia</node> haqiqi menurutnya NA NA
aduk	bahagia	'-3	corp_iMxd2012_1M	stn._37363	campur <colloc span=-3>aduk</colloc> antara rasa <node>bahagia</node> dan cemas NA NA
ada	bahagia	'-3	corp_iMxd2012_1M	stn._38070	kenapa <colloc span=-3>ada</colloc> setitis rasa <node>bahagia</node> yang segera merasup kedalam
ada	bahagia	'-3	corp_iMxd2012_1M	stn._42833	tak <colloc span=-3>ada</colloc> lagi rona <node>bahagia</node> sebagaimana tampak dalam foto
perasaan	bahagia	'-3	corp_iMxd2012_1M	stn._48891	itu <colloc span=-3>perasaan</colloc> tenang dan <node>bahagia</node> terasa mengalir di tubuhnya
ada	bahagia	'-3	corp_iMxd2012_1M	stn._56976	tentannya <colloc span=-3>ada</colloc> sedikit rasa <node>bahagia</node> dan bercampur pula dengan
hidup	bahagia	'-3	corp_iMxd2012_1M	stn._68911	atau <colloc span=-3>hidup</colloc> kekal dalam <node>bahagia</node> NA NA NA NA
saat	bahagia	'-3	corp_iMxd2012_1M	stn._72947	berbeda-beda <colloc span=-3>saat</colloc> mengekspresikan rasa <node>bahagia</node> NA NA NA NA
aku	bahagia	'-3	corp_iMxd2012_1M	stn._77136	jelas <colloc span=-3>aku</colloc> tidak membutuhkan <node>bahagia</node> asalkan keluargaku semua sehat
tidak	bahagia	'-3	corp_iMxd2012_1M	stn._78845	dia <colloc span=-3>tidak</colloc> berdaya menerima <node>bahagia</node> akhirnya punya anak dua
itu	bahagia	'-3	corp_iMxd2012_1M	stn._109576	balik <colloc span=-3>itu</colloc> semua konsep <node>bahagia</node> yang kekal adalah bahagia
yang	bahagia	'-3	corp_iMxd2012_1M	stn._109576	bahagia <colloc span=-3>yang</colloc> kekal adalah <node>bahagia</node> yang tak bersyarat NA
rasa	bahagia	'-3	corp_iMxd2012_1M	stn._130725	NA <colloc span=-3>rasa</colloc> puas dan <node>bahagia</node> memenuhi rongga dadaku NA
menikah	bahagia	'-3	corp_iMxd2012_1M	stn._137251	memutuskan <colloc span=-3>menikah</colloc> dan meraih <node>bahagia</node> NA NA NA NA
tertawa	bahagia	'-3	corp_iMxd2012_1M	stn._145130	ria <colloc span=-3>tertawa</colloc> bersama penuh <node>bahagia</node> NA NA NA NA
memikirkan	bahagia	'-3	corp_iMxd2012_1M	stn._148497	aku <colloc span=-3>memikirkan</colloc> dia rasa <node>bahagia</node> meliputi seluruh diriku bagaikan
kita	bahagia	'-3	corp_iMxd2012_1M	stn._150535	lagi <colloc span=-3>kita</colloc> tidak membutuhkan <node>bahagia</node> NA NA NA NA
adalah	bahagia	'-3	corp_iMxd2012_1M	stn._152944	bhiksu <colloc span=-3>adalah</colloc> timbulkan rasa <node>bahagia</node> dalam melayani timbulkan rasa
melayani	bahagia	'-3	corp_iMxd2012_1M	stn._152944	dalam <colloc span=-3>melayani</colloc> timbulkan rasa <node>bahagia</node> dalam berjuang mencapai cita-cita
adalah	bahagia	'-3	corp_iMxd2012_1M	stn._161249	amal <colloc span=-3>adalah</colloc> memberikan rasa <node>bahagia</node> kepada orang lain NA
bisa	bahagia	'-3	corp_iMxd2012_1M	stn._164671	tetap <colloc span=-3>bisa</colloc> melahirkan rasa <node>bahagia</node> NA NA NA NA
hancur	bahagia	'-3	corp_iMxd2012_1M	stn._169910	akan <colloc span=-3>hancur</colloc> dan lenyap <node>bahagia</node> timbul setelah gelisah lenyap
tapi	bahagia	'-3	corp_iMxd2012_1M	stn._172877	harta <colloc span=-3>tapi</colloc> jauh dari <node>bahagia</node> sampai matinya NA NA
tidak	bahagia	'-3	corp_iMxd2012_1M	stn._184161	saya <colloc span=-3>tidak</colloc> membiarkan perasaan <node>bahagia</node> yang timbul dalam diri
perasaan	bahagia	'-3	corp_iMxd2012_1M	stn._187710	dengan <colloc span=-3>perasaan</colloc> sehat dan <node>bahagia</node> pula NA NA NA
tapi	bahagia	'-3	corp_iMxd2012_1M	stn._201532	apa <colloc span=-3>tapi</colloc> aku merasakan <node>bahagia</node> bila melihat wajah wajah
adalah	bahagia	'-3	corp_iMxd2012_1M	stn._204822	dapati <colloc span=-3>adalah</colloc> anugrah namun <node>bahagia</node> atau sedih kadang hanya
pelacur	bahagia	'-3	corp_iMxd2012_1M	stn._214361	NA <colloc span=-3>pelacur</colloc> juga butuh <node>bahagia</node> kira-kira begitu nalarnya NA
dihinggapi	bahagia	'-3	corp_iMxd2012_1M	stn._215016	aku <colloc span=-3>dihinggapi</colloc> semacam perasasaan <node>bahagia</node> yang aneh sebuah rasa
aneh	bahagia	'-3	corp_iMxd2012_1M	stn._215016	yang <colloc span=-3>aneh</colloc> sebuah rasa <node>bahagia</node> bentuk lain yang belum
hidup	bahagia	'-3	corp_iMxd2012_1M	stn._223042	epikurianisme <colloc span=-3>hidup</colloc> untuk mencari <node>bahagia</node> NA NA NA NA
dapat	bahagia	'-3	corp_iMxd2012_1M	stn._237048	untuk <colloc span=-3>dapat</colloc> meraih rasa <node>bahagia</node> tersebut NA NA NA
saat	bahagia	'-3	corp_iMxd2012_1M	stn._239782	setiap <colloc span=-3>saat</colloc> hanya rasa <node>bahagia</node> nan indah yang menemani
anak-anak	bahagia	'-3	corp_iMxd2012_1M	stn._256734	dan <colloc span=-3>anak-anak</colloc> saya sangat <node>bahagia</node> dimana ibu maria ada
pulang	bahagia	'-3	corp_iMxd2012_1M	stn._258105	perjalanan <colloc span=-3>pulang</colloc> menuju cakrawala <node>bahagia</node> dari saat-saat berharga kita
kesenangan	bahagia	'-3	corp_iMxd2012_1M	stn._268166	banyak <colloc span=-3>kesenangan</colloc> dan rasa <node>bahagia</node> NA NA NA NA
seorang	bahagia	'-3	corp_iMxd2012_1M	stn._268824	dari <colloc span=-3>seorang</colloc> dewi pembawa <node>bahagia</node> menjadi seorang iblis yang
